LearnerProfile,LearnerLevel,NoteID,CurrentStatus,CurrentLearningOrder,ProposedStatus,ProposedLearningTag,ProposedLearningOrder,AdmissionAction,PriorityDistinctSourceIDs,PrioritySourceOccurrences,PriorityTokenCount,OrderingPolicy,Reason
klose,4,KV000182,held,,allowed,learning::klose::third-party-primary,000716,promote-held-to-allowed,19,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000183,held,,allowed,learning::klose::third-party-primary,000750,promote-held-to-allowed,18,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000184,held,,allowed,learning::klose::third-party-primary,000773,promote-held-to-allowed,17,18,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000185,held,,allowed,learning::klose::third-party-primary,000762,promote-held-to-allowed,18,18,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000186,held,,allowed,learning::klose::third-party-primary,000809,promote-held-to-allowed,16,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000187,held,,allowed,learning::klose::third-party-primary,000758,promote-held-to-allowed,18,18,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000189,held,,allowed,learning::klose::third-party-primary,002280,promote-held-to-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000191,allowed,000339,allowed,learning::klose::third-party-primary,000339,preserve-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000192,allowed,000163,allowed,learning::klose::third-party-primary,000163,preserve-allowed,10,10,3,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000193,allowed,000431,allowed,learning::klose::third-party-primary,000431,preserve-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000194,allowed,000164,allowed,learning::klose::third-party-primary,000164,preserve-allowed,8,8,2,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000195,allowed,000342,allowed,learning::klose::third-party-primary,000342,preserve-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000196,allowed,000165,allowed,learning::klose::third-party-primary,000165,preserve-allowed,14,15,3,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000197,allowed,000128,allowed,learning::klose::third-party-primary,000128,preserve-allowed,18,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000198,held,,allowed,learning::klose::third-party-primary,001308,promote-held-to-allowed,4,4,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000200,allowed,000268,allowed,learning::klose::third-party-primary,000268,preserve-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000201,allowed,000261,allowed,learning::klose::third-party-primary,000261,preserve-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000202,allowed,000258,allowed,learning::klose::third-party-primary,000258,preserve-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000203,allowed,000256,allowed,learning::klose::third-party-primary,000256,preserve-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000204,allowed,000262,allowed,learning::klose::third-party-primary,000262,preserve-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000205,allowed,000259,allowed,learning::klose::third-party-primary,000259,preserve-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000206,allowed,000267,allowed,learning::klose::third-party-primary,000267,preserve-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000207,held,,allowed,learning::klose::third-party-primary,000677,promote-held-to-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000208,allowed,000389,allowed,learning::klose::third-party-primary,000389,preserve-allowed,17,20,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000212,held,,allowed,learning::klose::third-party-primary,001033,promote-held-to-allowed,7,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000213,held,,allowed,learning::klose::third-party-primary,001074,promote-held-to-allowed,6,6,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000214,allowed,000177,allowed,learning::klose::third-party-primary,000177,preserve-allowed,15,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000215,held,,allowed,learning::klose::third-party-primary,000739,promote-held-to-allowed,18,20,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000216,allowed,000499,allowed,learning::klose::third-party-primary,000499,preserve-allowed,19,23,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000217,allowed,000022,allowed,learning::klose::third-party-primary,000022,preserve-allowed,20,23,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000218,held,,allowed,learning::klose::third-party-primary,000669,promote-held-to-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000219,held,,allowed,learning::klose::third-party-primary,000673,promote-held-to-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000220,held,,allowed,learning::klose::third-party-primary,000674,promote-held-to-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000221,held,,allowed,learning::klose::third-party-primary,000741,promote-held-to-allowed,18,20,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000222,held,,allowed,learning::klose::third-party-primary,000971,promote-held-to-allowed,8,9,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000225,held,,allowed,learning::klose::third-party-primary,000728,promote-held-to-allowed,18,24,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000226,allowed,000070,allowed,learning::klose::third-party-primary,000070,preserve-allowed,17,17,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000227,held,,allowed,learning::klose::third-party-primary,001550,promote-held-to-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000228,held,,allowed,learning::klose::third-party-primary,001739,promote-held-to-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000229,held,,allowed,learning::klose::third-party-primary,001258,promote-held-to-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000230,held,,allowed,learning::klose::third-party-primary,000751,promote-held-to-allowed,18,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000231,allowed,000034,allowed,learning::klose::third-party-primary,000034,preserve-allowed,18,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000232,held,,allowed,learning::klose::third-party-primary,002423,promote-held-to-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000233,held,,allowed,learning::klose::third-party-primary,000670,promote-held-to-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000234,held,,allowed,learning::klose::third-party-primary,000689,promote-held-to-allowed,19,22,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000235,held,,allowed,learning::klose::third-party-primary,000663,promote-held-to-allowed,20,22,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000236,allowed,000298,allowed,learning::klose::third-party-primary,000298,preserve-allowed,18,19,2,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000237,allowed,000200,allowed,learning::klose::third-party-primary,000200,preserve-allowed,19,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000238,allowed,000196,allowed,learning::klose::third-party-primary,000196,preserve-allowed,19,20,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000239,held,,allowed,learning::klose::third-party-primary,000822,promote-held-to-allowed,15,17,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000240,held,,allowed,learning::klose::third-party-primary,001813,promote-held-to-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000241,held,,allowed,learning::klose::third-party-primary,000927,promote-held-to-allowed,10,11,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000242,allowed,000051,allowed,learning::klose::third-party-primary,000051,preserve-allowed,18,27,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000245,held,,allowed,learning::klose::third-party-primary,000745,promote-held-to-allowed,18,20,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000246,held,,allowed,learning::klose::third-party-primary,001187,promote-held-to-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000247,held,,allowed,learning::klose::third-party-primary,000999,promote-held-to-allowed,8,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000248,held,,allowed,learning::klose::third-party-primary,001441,promote-held-to-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000249,held,,allowed,learning::klose::third-party-primary,000631,promote-held-to-allowed,20,26,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000250,held,,allowed,learning::klose::third-party-primary,000681,promote-held-to-allowed,19,24,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000251,held,,allowed,learning::klose::third-party-primary,000875,promote-held-to-allowed,13,13,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000252,held,,allowed,learning::klose::third-party-primary,001004,promote-held-to-allowed,8,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000254,held,,allowed,learning::klose::third-party-primary,000671,promote-held-to-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000255,allowed,000096,allowed,learning::klose::third-party-primary,000096,preserve-allowed,20,22,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000257,allowed,000091,allowed,learning::klose::third-party-primary,000091,preserve-allowed,19,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000258,allowed,000175,allowed,learning::klose::third-party-primary,000175,preserve-allowed,14,15,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000260,allowed,000170,allowed,learning::klose::third-party-primary,000170,preserve-allowed,17,17,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000261,allowed,000276,allowed,learning::klose::third-party-primary,000276,preserve-allowed,14,15,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
